23.539
22.536
23.996
22.215
23.357
22.614
23.072
22.859
23.249
21.632
21.93
21.805
22.53
21.022
21.862
21.009
21.789
21.408
21.688
21.27
21.89
21.325
22.197
21.053
21.685
21.184
21.781
21.872
21.173
21.876
21.11
22.46
22.212
22.049
20.989
21.784
21.757
21.071
21.993
22.757
22.977
22.57
21.346
22.262
22.844
22.564
21.943
22.106
22.941
23.419
22.627
22.028
21.331
22.043
22.264
22.443
21.706
21.549
21.731
21.444
21.608
20.916
21.685
20.921
21.946
20.848
21.896
21.021
21.75
21.428
21.507
21.313
22.416
20.891
21.959
20.98
21.721
20.861
21.588
21.666
20.927
21.84
21.024
22.699
20.913
21.679
21.108
21.699
21.248
21.529
20.964
21.712
21.09
22.027
21.007
22.069
20.895
21.323
21.685
20.98
21.104
22.712
21.979
21.735
21.179
21.906
23.028
23.03
22.802
21.732
21.649
22.502
22.407
23.584
21.741
21.81
21.015
21.736
21.021
22.289
21.111
21.757
21.0
21.867
21.4
21.885
20.994
21.698
22.297
21.082
21.864
22.066
22.924
22.322
22.54
21.795
23.218
23.06
21.764
22.665
22.021
23.767
49.196
22.199
23.203
22.387
22.26
22.413
22.49
22.529
22.48
22.831
22.911
21.713
22.155
22.024
22.215
36.5
22.592
22.967
22.924
22.37
22.688
22.514
22.832
23.781
25.134
24.031
23.617
23.904
23.502
23.446
23.201
23.575
23.629
22.329
22.665
22.41
22.477
22.478
22.253
22.26
22.354
21.802
21.484
22.287
21.517
22.202
21.326
22.723
22.502
22.537
22.443
22.723
22.861
23.408
22.518
23.212
22.984
21.347
35.357
23.672
21.801
22.566
21.652
22.906
21.75
22.432
21.691
22.384
22.047
22.513
21.706
21.797
30.423
21.777
22.506
21.649
22.648
22.496
22.037
22.827
22.767
22.147
22.548
22.575
