46.28
46.13
46.536
47.893
47.721
46.923
46.863
45.55
45.652
46.219
46.926
46.388
45.08
45.531
45.962
47.022
46.523
65.17
46.328
46.114
45.908
49.643
47.688
47.753
47.15
47.384
46.991
46.077
46.017
45.934
45.737
45.785
46.682
46.03
44.758
45.433
45.948
46.22
46.035
46.206
45.326
71.871
43.676
45.01
44.725
44.271
45.193
43.861
44.633
44.366
44.213
45.627
45.528
43.926
44.139
44.365
44.588
44.863
43.945
43.677
43.509
44.281
45.423
44.508
43.781
43.658
44.767
45.061
44.919
45.065
45.252
44.295
44.068
45.089
44.745
44.601
44.535
43.452
44.384
44.569
44.368
44.194
43.899
44.697
45.558
45.022
44.022
44.159
53.815
44.782
44.661
43.678
45.047
45.537
45.536
45.624
44.253
44.551
45.491
47.144
44.296
44.693
