50.769,
70.844,
48.947,
48.047,
47.27,
47.356,
47.855,
46.799,
45.953,
47.106,
46.679,
46.935,
46.614,
47.647,
47.874,
48.09,
45.722,
46.248,
47.497,
48.34,
48.163,
46.429,
46.122,
47.503,
47.499,
47.009,
47.572,
47.076,
46.359,
47.409,
56.328,
46.35,
48.017,
46.859,
46.777,
71.965,
46.597,
45.124,
45.814,
46.013,
54.215,
45.49,
45.963,
44.431,
44.577,
46.434,
45.654,
45.884,
46.608,
47.046,
45.338,
46.122,
45.659,
45.576,
46.401,
46.525,
45.856,
45.098,
44.644,
44.823,
45.801,
45.867,
46.815,
46.09,
44.753,
44.972,
45.868,
46.89,
46.793,
45.995,
46.532,
46.189,
46.695,
46.436,
45.328,
45.576,
45.616,
48.714,
48.168,
46.886,
45.841,
45.386,
46.367,
46.046,
46.172,
45.907,
45.3,
46.631,
48.72,
47.037,
45.649,
45.017,
46.778,
45.561,
45.5,
47.84,
46.361,
46.348,
46.116,
45.982,
47.542,
46.483,
46.504,
47.667,
