16.74,
16.934,
16.288,
16.559,
16.276,
16.267,
16.256,
16.177,
16.654,
16.415,
16.026,
16.434,
16.651,
16.331,
16.362,
15.945,
16.191,
16.441,
16.268,
16.138,
16.102,
16.159,
16.468,
16.259,
16.249,
16.376,
16.489,
17.013,
17.874,
16.18,
16.088,
16.271,
15.969,
16.025,
16.312,
16.425,
16.202,
16.306,
16.191,
16.773,
15.877,
16.934,
16.287,
15.8,
15.9,
16.162,
15.995,
16.749,
16.642,
17.401,
17.606,
16.393,
16.151,
16.928,
16.11,
16.247,
16.587,
16.603,
16.413,
16.16,
16.576,
16.099,
16.269,
16.955,
16.087,
16.194,
16.5,
16.355,
16.145,
16.622,
16.487,
16.07,
16.396,
17.294,
16.566,
16.11,
16.189,
16.676,
16.016,
16.279,
16.272,
16.009,
16.306,
16.521,
15.972,
16.222,
16.738,
16.375,
16.103,
16.308,
16.426,
16.022,
16.163,
16.653,
16.146,
16.151,
16.124,
16.442,
17.405,
16.96,
16.952,
16.185,
16.437,
16.108,
16.062,
16.312,
16.813,
16.428,
16.249,
16.22,
16.188,
16.315,
15.622,
15.754,
15.978,
16.986,
16.521,
16.714,
16.547,
17.393,
16.519,
16.252,
16.254,
16.41,
16.673,
16.121,
16.246,
16.128,
16.253,
17.34,
16.122,
16.451,
16.311,
16.307,
16.369,
16.358,
16.478,
16.092,
16.053,
16.067,
16.256,
15.984,
16.445,
16.112,
16.215,
16.061,
16.028,
16.925,
16.389,
16.184,
16.703,
17.19,
16.226,
17.077,
17.09,
16.522,
16.25,
15.968,
15.749,
15.893,
17.321,
16.374,
16.084,
16.243,
16.102,
15.968,
16.357,
17.321,
16.812,
16.281,
16.362,
16.139,
16.159,
16.922,
16.933,
16.258,
16.593,
16.576,
16.495,
16.145,
16.116,
15.864,
16.036,
15.938,
16.011,
16.374,
16.728,
16.67,
16.954,
15.998,
16.247,
16.189,
16.267,
16.823,
16.063,
16.044,
16.295,
16.243,
15.958,
15.888,
16.025,
15.96,
17.479,
17.475,
15.929,
16.195,
16.255,
16.377,
16.532,
16.265,
16.258,
16.731,
16.302,
16.244,
16.356,
16.557,
15.905,
16.205,
16.01,
16.769,
16.899,
17.269,
16.052,
16.217,
17.965,
16.483,
15.797,
15.968,
16.18,
15.971,
16.593,
16.223,
16.146,
15.946,
16.167,
15.731,
16.88,
17.422,
16.133,
16.414,
16.039,
16.132,
16.146,
16.917,
16.093,
16.326,
16.25,
16.077,
16.84,
16.941,
16.425,
16.407,
16.479,
16.024,
16.324,
16.435,
16.22,
16.213,
15.874,
16.4,
16.285,
16.365,
16.335,
16.789,
16.168,
15.792,
16.0,
16.33,
16.59,
16.428,
16.319,
16.709,
16.454,
16.248,
16.405,
16.428,
16.151,
15.982,
16.185,
16.198,
15.888,
16.355,
16.045,
16.003,
16.365,
16.121,
16.543,
16.394,
16.299,
16.255,
16.042,
16.106,
16.248,
16.452,
15.975,
16.177,
16.01,
16.976,
16.124,
16.18,
16.586,
16.103,
16.016,
16.344,
15.989,
16.266,
16.322,
16.49,
16.402,
16.406,
16.027,
16.27,
16.24,
16.343,
16.707,
16.79,
16.325,
16.723,
16.252,
16.372,
17.374,
16.69,
16.117,
16.795,
17.329,
17.221,
17.704,
16.122,
16.063,
17.91,
16.928,
16.353,
16.321,
16.204,
16.091,
16.619,
16.011,
16.076,
16.208,
16.277,
16.16,
16.27,
16.629,
16.395,
16.243,
16.232,
16.386,
16.464,
16.49,
16.626,
16.122,
16.104,
16.063,
16.097,
16.126,
16.496,
16.268,
16.69,
16.239,
16.252,
16.45,
16.334,
16.301,
16.389,
16.197,
16.497,
16.32,
17.082,
16.189,
16.311,
16.096,
16.51,
16.493,
16.419,
15.94,
16.193,
16.546,
15.862,
16.232,
16.289,
16.114,
16.133,
15.968,
16.714,
16.003,
16.307,
16.188,
16.183,
16.237,
16.091,
16.647,
16.321,
16.478,
16.488,
16.219,
16.732,
16.146,
16.055,
15.994,
16.75,
16.619,
16.86,
17.051,
16.618,
16.559,
16.268,
16.207,
16.349,
15.963,
16.643,
16.181,
16.014,
16.147,
16.325,
16.038,
16.273,
16.711,
16.807,
16.716,
17.51,
16.058,
16.836,
15.955,
16.018,
16.089,
16.347,
16.012,
16.176,
16.175,
16.4,
16.148,
16.682,
16.8,
16.171,
16.39,
16.152,
16.371,
16.552,
16.07,
16.247,
16.059,
16.207,
16.464,
16.738,
16.182,
16.27,
16.343,
15.911,
16.205,
16.421,
16.339,
15.978,
16.422,
16.09,
16.228,
16.463,
16.024,
16.032,
16.084,
16.135,
16.093,
16.315,
17.341,
16.796,
16.471,
17.161,
16.222,
16.405,
16.579,
17.268,
15.96,
16.627,
16.486,
16.387,
16.197,
16.165,
16.177,
16.181,
15.825,
15.968,
16.233,
16.009,
16.434,
15.952,
16.043,
16.952,
16.088,
16.057,
16.237,
16.123,
16.256,
16.157,
16.484,
15.876,
16.095,
16.084,
16.082,
16.463,
16.618,
16.541,
16.306,
16.823,
17.008,
16.532,
16.415,
15.872,
16.254,
16.099,
16.236,
16.115,
16.153,
16.072,
16.114,
16.296,
16.118,
16.334,
16.474,
16.283,
16.446,
16.066,
16.435,
16.09,
16.082,
16.347,
15.879,
16.493,
16.047,
16.632,
16.182,
16.125,
16.276,
16.016,
16.127,
16.099,
16.359,
16.554,
16.388,
16.187,
15.945,
15.974,
16.635,
16.197,
16.352,
16.62,
16.086,
16.01,
16.432,
16.406,
16.016,
16.049,
16.065,
16.165,
16.382,
16.066,
16.714,
15.914,
16.323,
16.268,
16.056,
16.037,
16.275,
15.973,
16.202,
16.154,
16.563,
16.258,
16.279,
16.725,
16.555,
16.315,
16.53,
15.879,
16.401,
16.457,
16.224,
16.302,
15.956,
16.22,
16.151,
15.921,
17.525,
