45.447,
44.878,
43.512,
41.333,
42.434,
43.206,
41.305,
44.935,
43.831,
44.176,
42.914,
40.187,
41.973,
41.378,
40.747,
40.247,
43.184,
41.118,
39.283,
40.072,
40.925,
41.838,
41.984,
41.087,
40.653,
41.531,
41.789,
40.661,
41.06,
40.17,
40.959,
41.361,
41.216,
43.306,
41.219,
40.344,
41.622,
40.595,
40.357,
37.875,
41.25,
40.558,
39.526,
43.279,
38.939,
40.325,
43.784,
41.239,
41.299,
41.289,
40.84,
39.979,
41.945,
41.721,
41.511,
40.226,
41.618,
40.454,
42.267,
40.107,
38.845,
40.348,
40.753,
40.47,
40.222,
39.861,
40.908,
39.753,
39.595,
41.727,
38.927,
40.301,
41.566,
39.034,
41.516,
41.945,
41.455,
39.114,
40.108,
40.771,
42.429,
40.666,
41.288,
41.153,
40.555,
39.351,
40.8,
40.74,
40.906,
41.146,
40.26,
40.71,
39.22,
42.381,
40.245,
39.534,
41.234,
41.595,
41.102,
41.108,
39.856,
40.053,
41.488,
41.517,
41.01,
40.846,
41.002,
39.88,
39.723,
40.614,
40.283,
40.939,
41.283,
39.194,
40.708,
41.931,
40.39,
41.157,
38.943,
39.963,
40.997,
42.083,
40.917,
39.62,
40.863,
39.236,
41.472,
39.93,
41.067,
40.085,
39.794,
39.51,
41.911,
39.758,
40.821,
41.274,
40.674,
41.265,
40.673,
41.049,
41.385,
40.281,
39.2,
41.933,
40.556,
40.806,
39.683,
41.663,
41.48,
41.308,
40.202,
41.765,
41.373,
39.731,
41.014,
40.893,
39.583,
40.266,
40.665,
39.761,
40.905,
41.198,
40.354,
39.657,
41.498,
39.879,
39.403,
38.388,
39.289,
41.72,
39.177,
41.642,
41.036,
40.744,
40.503,
40.902,
41.554,
41.24,
39.975,
41.338,
39.935,
41.154,
40.52,
40.183,
41.135,
39.864,
38.724,
40.563,
40.588,
41.433,
40.662,
39.77,
41.025,
40.81,
40.501,
39.002,
40.784,
42.397,
39.492,
41.007,
40.607,
39.368,
40.725,
40.328,
40.384,
41.221,
41.705,
41.232,
40.321,
40.491,
39.978,
40.914,
39.229,
40.557,
39.973,
41.617,
41.19,
40.725,
40.566,
43.231,
42.351,
42.004,
41.324,
42.248,
40.752,
41.146,
40.215,
41.188,
40.806,
39.551,
39.707,
40.677,
39.648,
39.197,
39.68,
40.678,
40.835,
40.311,
38.988,
39.686,
41.659,
40.439,
41.724,
41.445,
