27.648,
16.976,
16.991,
17.029,
19.582,
20.96,
19.132,
20.934,
19.463,
19.306,
18.518,
20.182,
21.467,
20.428,
22.223,
19.573,
18.994,
15.479,
16.716,
16.88,
17.531,
16.013,
18.184,
19.26,
17.727,
18.009,
17.649,
19.064,
16.713,
17.586,
18.068,
17.604,
18.051,
16.282,
17.534,
17.278,
18.823,
17.774,
17.436,
15.838,
18.271,
17.86,
15.92,
16.125,
19.722,
17.89,
18.45,
15.697,
20.958,
16.061,
16.175,
16.876,
17.499,
18.191,
18.756,
18.155,
19.392,
18.397,
17.136,
17.772,
15.498,
17.735,
16.151,
17.943,
15.898,
16.356,
17.695,
15.575,
17.056,
16.329,
16.71,
16.793,
17.589,
17.513,
17.649,
16.644,
18.389,
17.576,
17.023,
15.452,
16.196,
18.616,
17.469,
15.416,
16.467,
19.889,
17.524,
15.47,
16.252,
18.536,
15.921,
16.211,
18.698,
17.34,
16.618,
15.569,
17.991,
15.853,
17.803,
15.488,
17.998,
17.463,
17.489,
15.771,
18.188,
16.519,
16.083,
18.075,
17.996,
18.401,
16.259,
17.663,
17.767,
19.268,
16.617,
16.33,
15.938,
15.53,
16.196,
14.882,
15.081,
17.115,
17.571,
19.486,
17.315,
18.757,
17.287,
17.074,
17.095,
16.315,
17.512,
17.568,
16.882,
18.663,
18.724,
17.01,
18.331,
18.345,
16.142,
16.949,
17.737,
17.69,
17.395,
16.024,
18.199,
17.984,
17.482,
20.341,
15.99,
17.116,
17.612,
17.398,
17.289,
17.649,
18.166,
15.753,
17.037,
17.062,
15.372,
15.234,
15.78,
17.586,
16.494,
16.407,
16.447,
15.839,
16.53,
17.318,
16.146,
16.53,
15.853,
17.62,
15.989,
16.363,
16.944,
17.713,
17.271,
17.258,
18.356,
18.052,
15.993,
17.997,
17.962,
17.578,
17.109,
17.276,
16.218,
19.999,
16.069,
15.406,
17.973,
17.487,
19.87,
17.544,
17.785,
17.809,
24.022,
15.652,
17.629,
17.649,
17.881,
15.768,
15.489,
17.39,
15.543,
15.941,
17.534,
16.435,
15.397,
17.631,
15.58,
17.808,
17.287,
15.926,
17.148,
17.691,
16.189,
15.35,
18.091,
18.25,
15.498,
15.955,
16.599,
16.667,
17.838,
16.079,
18.328,
18.277,
18.242,
15.232,
15.452,
17.963,
15.715,
15.367,
17.574,
17.205,
15.678,
17.16,
17.981,
17.262,
15.281,
17.133,
16.158,
16.678,
17.505,
18.654,
17.716,
16.092,
15.476,
19.182,
17.948,
18.067,
17.443,
15.382,
15.592,
17.944,
15.942,
15.321,
17.0,
19.122,
16.476,
16.754,
15.744,
16.61,
17.891,
18.554,
16.956,
17.366,
15.721,
17.807,
17.121,
17.523,
17.484,
16.792,
17.473,
17.55,
17.531,
18.154,
17.955,
17.611,
14.853,
18.14,
18.391,
18.015,
16.311,
17.236,
16.493,
18.078,
17.516,
17.725,
19.287,
17.389,
15.543,
15.873,
18.617,
18.681,
21.297,
16.292,
15.458,
17.761,
17.987,
15.241,
16.309,
18.03,
16.852,
16.674,
16.071,
15.823,
16.288,
18.33,
16.912,
17.065,
15.981,
16.139,
16.404,
15.918,
16.872,
16.823,
18.197,
16.613,
17.003,
