71.687,
58.777,
44.903,
44.097,
48.435,
44.221,
43.759,
42.488,
42.391,
42.841,
43.31,
43.013,
42.774,
42.959,
42.7,
42.378,
42.895,
42.448,
42.5,
42.433,
42.47,
42.919,
43.553,
43.702,
43.402,
42.835,
42.392,
42.772,
43.106,
42.377,
42.629,
42.7,
43.033,
43.184,
42.801,
42.198,
42.149,
42.792,
42.513,
43.05,
42.927,
42.647,
42.572,
43.001,
44.929,
43.034,
43.211,
42.649,
42.595,
43.883,
43.094,
43.433,
43.04,
42.524,
42.156,
43.396,
42.514,
43.042,
43.138,
42.887,
42.922,
45.151,
43.118,
42.725,
42.961,
42.653,
46.052,
42.958,
42.664,
42.809,
42.609,
43.077,
42.994,
43.183,
42.369,
43.225,
42.273,
43.162,
42.869,
42.477,
42.817,
43.439,
42.34,
44.287,
42.562,
42.7,
48.756,
42.777,
43.931,
42.928,
43.0,
42.809,
43.781,
45.275,
42.442,
43.328,
42.513,
42.606,
42.843,
44.148,
42.66,
42.906,
42.266,
43.316,
42.96,
42.404,
42.668,
42.402,
42.837,
43.892,
43.768,
42.522,
42.897,
45.045,
41.962,
42.901,
42.279,
43.136,
42.395,
52.639,
42.555,
44.883,
44.731,
42.378,
43.283,
42.726,
42.013,
43.16,
42.156,
42.885,
55.069,
42.919,
43.029,
42.953,
42.009,
42.714,
43.129,
42.469,
43.088,
43.228,
42.799,
43.281,
44.601,
48.198,
43.434,
43.957,
42.549,
43.867,
46.095,
44.487,
42.669,
45.839,
46.105,
42.994,
42.797,
42.516,
42.85,
43.011,
43.005,
42.934,
44.182,
52.737,
42.721,
43.434,
42.764,
42.315,
43.139,
45.333,
43.693,
42.415,
42.661,
43.157,
42.884,
43.108,
43.089,
42.842,
43.389,
42.993,
43.55,
42.486,
42.556,
42.338,
43.827,
42.9,
43.01,
45.272,
43.271,
44.452,
42.609,
42.898,
42.608,
43.091,
42.675,
43.104,
42.39,
42.863,
42.268,
42.503,
42.713,
42.863,
42.623,
42.667,
42.727,
46.394,
42.667,
42.064,
42.64,
42.281,
48.845,
42.799,
43.38,
43.472,
43.079,
42.593,
43.836,
42.853,
42.662,
42.368,
42.011,
43.12,
42.484,
42.879,
42.724,
42.639,
42.631,
42.126,
43.256,
42.962,
43.111,
43.018,
44.897,
42.606,
42.799,
43.263,
49.32,
43.418,
43.389,
43.324,
42.838,
42.736,
43.27,
